command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H15 -M255 -T,0.7310287848207238,8832199.501290396
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H28 -M4 -T,0.7345969197954137,2021392.8730232914
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H28 -M128 -T,0.730686454527949,1982402.620920266
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H28 -M255 -T,0.7307643566138048,1969993.567371835
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H10 -M4 -T,0.7286540512833455,5652753.784275457
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H10 -M128 -T,0.7246982345668379,5918013.880130012
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H10 -M255 -T,0.7247070122666526,6041797.770299862
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H15 -M4 -T,0.7286928194575272,6101795.963175563
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H15 -M128 -T,0.7246708042549168,6054484.8933191495
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H15 -M255 -T,0.7247018919417607,6102003.750812296
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H28 -M4 -T,0.7284357060004539,1866500.3767003042
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H28 -M128 -T,0.7244868382962997,1780774.4018951743
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e2 -H28 -M255 -T,0.724530361057881,1734060.7867421093
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H10 -M4 -T,0.7436013768553634,8726624.894280132
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H10 -M128 -T,0.7397995356231061,9732846.825541008
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H10 -M255 -T,0.7398361093723341,10047144.789286384
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H15 -M4 -T,0.7436251497923617,10458364.279691085
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H15 -M128 -T,0.7397121243624509,10465465.03929407
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H15 -M255 -T,0.7397753969486155,10867439.76015215
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H28 -M4 -T,0.7435172572321389,2144808.902856367
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H28 -M128 -T,0.7396492175137787,1974576.4193114354
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e0 -H28 -M255 -T,0.7397468694242176,1988757.2605537393
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H10 -M4 -T,0.7347508952796639,7147750.378954284
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H10 -M128 -T,0.7309095543982402,7686839.211652177
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H10 -M255 -T,0.7309336930727307,8015306.628805508
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H15 -M4 -T,0.7347713765792316,8252287.777837263
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H15 -M128 -T,0.7308546937743982,8245977.280747224
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H15 -M255 -T,0.7308993137484564,8478645.885876134
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H28 -M4 -T,0.734666409918947,1961104.4854862425
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H28 -M128 -T,0.7308056849504325,1935506.306601304
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e1 -H28 -M255 -T,0.7308791981863809,1964146.8874352938
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H10 -M4 -T,0.7286002878719802,5364281.579158205
